image,category,tags
12697.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
5364.jpg,Shoes,"['green', 'Sports Shoes']"
8074.jpg,Shoes,"['blue', 'Sports Shoes', 'grey']"
24460.jpg,Shoes,"['Sports Shoes', 'grey']"
28599.jpg,Shoes,"['red', 'Sports Shoes']"
8970.jpg,Shoes,"['summer', 'red', 'Sports Shoes', 'casual', 'regular']"
39887.jpg,Shoes,"['elegant', 'white', 'Sports Shoes']"
24421.jpg,Shoes,"['white', 'Sports Shoes', 'grey']"
17415.jpg,Shoes,"['white', 'Sports Shoes']"
11983.jpg,Shoes,"['black', 'Sports Shoes']"
12723.jpg,Shoes,"['white', 'Sports Shoes']"
34821.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
41440.jpg,Shoes,"['blue', 'Sports Shoes', 'orange', 'casual', 'white']"
13676.jpg,Shoes,['Sports Shoes']
18485.jpg,Shoes,"['blue', 'formal', 'Sports Shoes']"
42994.jpg,Shoes,"['Sports Shoes', 'purple']"
43233.jpg,Shoes,"['Sports Shoes', 'grey']"
5047.jpg,Shoes,"['summer', 'Sports Shoes', 'black', 'casual', 'white']"
31957.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
26624.jpg,Shoes,"['Sports Shoes', 'regular', 'purple']"
34849.jpg,Shoes,"['blue', 'winter', 'Sports Shoes']"
18409.jpg,Shoes,"['black', 'Sports Shoes']"
29244.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
15742.jpg,Shoes,"['black', 'sporty', 'Sports Shoes']"
38531.jpg,Shoes,"['black', 'pink', 'regular', 'Sports Shoes']"
22914.jpg,Shoes,"['black', 'casual', 'Sports Shoes']"
31683.jpg,Shoes,"['black', 'sporty', 'Sports Shoes']"
3299.jpg,Shoes,"['summer', 'blue', 'white', 'regular', 'sporty', 'Sports Shoes']"
26696.jpg,Shoes,"['white', 'Sports Shoes', 'grey']"
5388.jpg,Shoes,"['blue', 'Sports Shoes', 'grey']"
28636.jpg,Shoes,"['black', 'sporty', 'Sports Shoes']"
39627.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
38656.jpg,Shoes,"['Sports Shoes', 'grey']"
44399.jpg,Shoes,"['casual', 'white', 'Sports Shoes', 'grey']"
34735.jpg,Shoes,"['black', 'sporty', 'Sports Shoes']"
26585.jpg,Shoes,"['black', 'casual', 'Sports Shoes']"
15376.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
4638.jpg,Shoes,"['pink', 'Sports Shoes', 'grey', 'white', 'sporty']"
6664.jpg,Shoes,"['blue', 'Sports Shoes', 'grey', 'white', 'sporty']"
40323.jpg,Shoes,"['summer', 'red', 'Sports Shoes', 'black', 'white']"
5053.jpg,Shoes,"['summer', 'Sports Shoes', 'grey', 'orange', 'casual']"
39670.jpg,Shoes,"['white', 'Sports Shoes']"
3163.jpg,Shoes,"['blue', 'Sports Shoes', 'grey', 'black', 'white']"
8529.jpg,Shoes,"['sporty', 'blue', 'Sports Shoes']"
29268.jpg,Shoes,"['black', 'Sports Shoes']"
13657.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
17845.jpg,Shoes,"['summer', 'white', 'Sports Shoes']"
12696.jpg,Shoes,"['spring', 'white', 'Sports Shoes']"
26598.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
31947.jpg,Shoes,"['sporty', 'Sports Shoes', 'grey']"
34831.jpg,Shoes,"['red', 'Sports Shoes', 'black', 'casual', 'white']"
35827.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
5641.jpg,Shoes,"['casual', 'brown', 'Sports Shoes']"
33824.jpg,Shoes,"['casual', 'Sports Shoes', 'grey']"
22706.jpg,Shoes,"['loose', 'white', 'Sports Shoes']"
5374.jpg,Shoes,"['black', 'red', 'Sports Shoes']"
28651.jpg,Shoes,"['blue', 'Sports Shoes']"
33835.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
28650.jpg,Shoes,"['white', 'Sports Shoes']"
41843.jpg,Shoes,"['blue', 'green', 'Sports Shoes']"
13168.jpg,Shoes,"['Sports Shoes', 'grey']"
43239.jpg,Shoes,"['white', 'Sports Shoes']"
3650.jpg,Shoes,"['white', 'formal', 'Sports Shoes']"
6386.jpg,Shoes,"['white', 'Sports Shoes', 'slim']"
26616.jpg,Shoes,"['Sports Shoes', 'grey']"
5542.jpg,Shoes,"['black', 'sporty', 'red', 'Sports Shoes']"
17411.jpg,Shoes,"['white', 'Sports Shoes']"
34633.jpg,Shoes,"['black', 'Sports Shoes']"
34655.jpg,Shoes,"['summer', 'white', 'Sports Shoes']"
4497.jpg,Shoes,"['blue', 'white', 'Sports Shoes']"
44948.jpg,Shoes,"['black', 'sporty', 'regular', 'Sports Shoes']"
8085.jpg,Shoes,"['Sports Shoes', 'grey']"
6853.jpg,Shoes,"['casual', 'red', 'Sports Shoes', 'white']"
36946.jpg,Shoes,"['sporty', 'Sports Shoes', 'grey']"
12971.jpg,Shoes,"['black', 'sporty', 'Sports Shoes']"
54541.jpg,Shoes,"['black', 'Sports Shoes']"
5319.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
32186.jpg,Shoes,"['white', 'Sports Shoes']"
44640.jpg,Shoes,"['orange', 'Sports Shoes']"
15709.jpg,Shoes,"['green', 'formal', 'Sports Shoes']"
5471.jpg,Shoes,"['red', 'formal', 'Sports Shoes']"
12692.jpg,Shoes,"['black', 'spring', 'Sports Shoes']"
4527.jpg,Shoes,"['black', 'casual', 'Sports Shoes', 'grey']"
46215.jpg,Shoes,"['orange', 'Sports Shoes']"
20831.jpg,Shoes,"['blue', 'red', 'Sports Shoes', 'white']"
35423.jpg,Shoes,"['blue', 'Sports Shoes']"
25578.jpg,Shoes,"['black', 'summer', 'casual', 'Sports Shoes']"
24455.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
5472.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
1654.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
9403.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
3300.jpg,Shoes,"['summer', 'yellow', 'Sports Shoes', 'black', 'regular']"
14346.jpg,Shoes,"['black', 'casual', 'Sports Shoes']"
6634.jpg,Shoes,"['casual', 'brown', 'Sports Shoes']"
38654.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
18911.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
39896.jpg,Shoes,"['blue', 'Sports Shoes']"
4337.jpg,Shoes,"['blue', 'white', 'Sports Shoes']"
1571.jpg,Shoes,"['loose', 'casual', 'Sports Shoes']"
34638.jpg,Shoes,"['Sports Shoes', 'grey']"
42148.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
26610.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
4171.jpg,Shoes,"['sporty', 'fitted', 'white', 'Sports Shoes']"
15309.jpg,Shoes,"['white', 'Sports Shoes']"
31209.jpg,Shoes,"['black', 'Sports Shoes']"
9223.jpg,Shoes,"['white', 'Sports Shoes']"
4489.jpg,Shoes,"['sporty', 'blue', 'white', 'Sports Shoes']"
15290.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
36223.jpg,Shoes,"['black', 'white', 'Sports Shoes']"
28602.jpg,Shoes,"['white', 'formal', 'Sports Shoes']"
4488.jpg,Shoes,"['white', 'Sports Shoes', 'purple']"
33837.jpg,Shoes,"['sporty', 'Sports Shoes', 'grey']"
7835.jpg,Shoes,"['black', 'casual', 'Sports Shoes', 'grey']"
4553.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
23884.jpg,Shoes,"['white', 'Sports Shoes']"
13905.jpg,Shoes,"['Sports Shoes', 'grey']"
31956.jpg,Shoes,"['black', 'sporty', 'Sports Shoes']"
36231.jpg,Shoes,"['white', 'Sports Shoes']"
5466.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
7826.jpg,Shoes,"['blue', 'Sports Shoes', 'black', 'white', 'sporty']"
8974.jpg,Shoes,"['black', 'casual', 'regular', 'Sports Shoes']"
10517.jpg,Shoes,"['white', 'Sports Shoes']"
6669.jpg,Shoes,"['casual', 'white', 'Sports Shoes', 'grey']"
15719.jpg,Shoes,"['casual', 'green', 'Sports Shoes']"
23941.jpg,Shoes,"['white', 'Sports Shoes']"
9129.jpg,Shoes,"['black', 'casual', 'Sports Shoes']"
24457.jpg,Shoes,"['black', 'Sports Shoes']"
9432.jpg,Shoes,"['brown', 'Sports Shoes']"
28608.jpg,Shoes,"['white', 'Sports Shoes']"
4569.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
6855.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
36229.jpg,Shoes,"['blue', 'white', 'Sports Shoes']"
1923.jpg,Shoes,"['blue', 'white', 'Sports Shoes']"
1782.jpg,Shoes,"['black', 'Sports Shoes']"
4564.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
1831.jpg,Shoes,['Sports Shoes']
22716.jpg,Shoes,"['white', 'Sports Shoes', 'grey']"
8971.jpg,Shoes,"['black', 'casual', 'regular', 'Sports Shoes']"
36453.jpg,Shoes,"['black', 'casual', 'Sports Shoes']"
31689.jpg,Shoes,"['sporty', 'Sports Shoes', 'grey']"
31950.jpg,Shoes,"['sporty', 'Sports Shoes', 'grey']"
8093.jpg,Shoes,"['white', 'Sports Shoes']"
8506.jpg,Shoes,"['black', 'sporty', 'Sports Shoes']"
13650.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
3152.jpg,Shoes,"['blue', 'Sports Shoes', 'grey']"
36133.jpg,Shoes,"['white', 'Sports Shoes']"
4144.jpg,Shoes,"['blue', 'white', 'Sports Shoes']"
4047.jpg,Shoes,"['black', 'blue', 'white', 'Sports Shoes']"
8969.jpg,Shoes,"['summer', 'Sports Shoes', 'black', 'casual', 'regular']"
24417.jpg,Shoes,"['black', 'sporty', 'Sports Shoes']"
20799.jpg,Shoes,"['white', 'Sports Shoes']"
35424.jpg,Shoes,"['sporty', 'white', 'Sports Shoes']"
34651.jpg,Shoes,"['black', 'pink', 'Sports Shoes']"
36424.jpg,Shoes,"['casual', 'white', 'Sports Shoes']"
4548.jpg,Shoes,"['black', 'casual', 'Sports Shoes']"
4571.jpg,Shoes,"['Sports Shoes', 'purple']"
28598.jpg,Shoes,"['white', 'Sports Shoes']"
9407.jpg,Shoes,"['white', 'Sports Shoes']"
3298.jpg,Shoes,"['summer', 'blue', 'Sports Shoes', 'white', 'sporty']"
51672.jpg,Sunglasses,"['red', 'brown', 'grey']"
8702.jpg,Sunglasses,['brown']
20879.jpg,Sunglasses,['casual']
16860.jpg,Sunglasses,['brown']
17229.jpg,Sunglasses,['blue']
38215.jpg,Sunglasses,['black']
16892.jpg,Sunglasses,"['black', 'casual']"
16087.jpg,Sunglasses,"['black', 'summer', 'fitted', 'formal']"
29879.jpg,Sunglasses,"['black', 'green']"
51666.jpg,Sunglasses,['grey']
17214.jpg,Sunglasses,['black']
58542.jpg,Sunglasses,['grey']
8938.jpg,Sunglasses,['black']
8667.jpg,Sunglasses,"['black', 'brown']"
30559.jpg,Sunglasses,"['black', 'red']"
21324.jpg,Sunglasses,"['black', 'yellow', 'brown']"
8685.jpg,Sunglasses,['brown']
38234.jpg,Sunglasses,['black']
17333.jpg,Sunglasses,['casual']
51671.jpg,Sunglasses,"['black', 'grey']"
30679.jpg,Sunglasses,"['black', 'brown']"
50209.jpg,Sunglasses,['brown']
28176.jpg,Sunglasses,"['yellow', 'brown']"
29891.jpg,Sunglasses,"['black', 'blue']"
21331.jpg,Sunglasses,['black']
16888.jpg,Sunglasses,"['black', 'casual']"
28380.jpg,Sunglasses,['black']
29962.jpg,Sunglasses,"['black', 'summer', 'blue', 'yellow', 'grey']"
29098.jpg,Sunglasses,"['black', 'fitted', 'formal']"
21293.jpg,Sunglasses,['black']
28426.jpg,Sunglasses,['white']
16947.jpg,Sunglasses,"['formal', 'brown']"
51288.jpg,Sunglasses,['pink']
16938.jpg,Sunglasses,"['formal', 'brown']"
30667.jpg,Sunglasses,['brown']
16103.jpg,Sunglasses,"['summer', 'blue', 'formal', 'fitted']"
38178.jpg,Sunglasses,[]
17314.jpg,Sunglasses,['casual']
21314.jpg,Sunglasses,['purple']
16941.jpg,Sunglasses,"['formal', 'grey']"
23731.jpg,Sunglasses,['brown']
23770.jpg,Sunglasses,"['black', 'blue']"
49167.jpg,Sunglasses,"['black', 'red', 'brown']"
49668.jpg,Sunglasses,['black']
48210.jpg,Sunglasses,['brown']
21353.jpg,Sunglasses,[]
17586.jpg,Sunglasses,['white']
51712.jpg,Sunglasses,"['regular', 'brown']"
23719.jpg,Sunglasses,['black']
8701.jpg,Sunglasses,"['black', 'blue', 'formal', 'brown']"
17605.jpg,Sunglasses,"['black', 'formal', 'yellow']"
17327.jpg,Sunglasses,['casual']
28392.jpg,Sunglasses,"['black', 'casual']"
23764.jpg,Sunglasses,['black']
28287.jpg,Sunglasses,['black']
29864.jpg,Sunglasses,"['black', 'brown']"
17217.jpg,Sunglasses,['black']
17211.jpg,Sunglasses,['pink']
28169.jpg,Sunglasses,['yellow']
29128.jpg,Sunglasses,['blue']
28404.jpg,Sunglasses,['black']
21334.jpg,Sunglasses,['black']
48202.jpg,Sunglasses,['blue']
28186.jpg,Sunglasses,['yellow']
16876.jpg,Sunglasses,['brown']
48215.jpg,Sunglasses,"['black', 'red', 'brown']"
21283.jpg,Sunglasses,"['black', 'grey']"
30563.jpg,Sunglasses,['black']
28377.jpg,Sunglasses,['brown']
16100.jpg,Sunglasses,"['summer', 'fitted', 'red', 'formal']"
38312.jpg,Sunglasses,"['black', 'regular', 'grey']"
28194.jpg,Sunglasses,[]
16936.jpg,Sunglasses,"['formal', 'brown']"
17216.jpg,Sunglasses,['green']
28167.jpg,Sunglasses,['yellow']
21273.jpg,Sunglasses,"['black', 'regular']"
28305.jpg,Sunglasses,"['black', 'grey']"
30285.jpg,Sunglasses,['sporty']
28187.jpg,Sunglasses,[]
29131.jpg,Sunglasses,['black']
29097.jpg,Sunglasses,"['black', 'fitted', 'blue', 'green', 'formal', 'grey']"
49678.jpg,Sunglasses,['black']
28183.jpg,Sunglasses,['yellow']
17332.jpg,Sunglasses,['casual']
50201.jpg,Sunglasses,['black']
30573.jpg,Sunglasses,"['black', 'blue']"
8646.jpg,Sunglasses,"['black', 'yellow']"
30267.jpg,Sunglasses,"['sporty', 'brown']"
51680.jpg,Sunglasses,['black']
40166.jpg,Sunglasses,"['brown', 'grey']"
28384.jpg,Sunglasses,['black']
8619.jpg,Sunglasses,['purple']
17601.jpg,Sunglasses,"['formal', 'yellow', 'grey']"
29967.jpg,Sunglasses,"['summer', 'yellow', 'brown']"
16882.jpg,Sunglasses,"['black', 'casual']"
16839.jpg,Sunglasses,['blue']
48197.jpg,Sunglasses,['black']
28411.jpg,Sunglasses,[]
21309.jpg,Sunglasses,['black']
21335.jpg,Sunglasses,['black']
17329.jpg,Sunglasses,['casual']
40004.jpg,Sunglasses,['black']
51691.jpg,Sunglasses,"['black', 'brown']"
51664.jpg,Sunglasses,"['black', 'grey']"
28342.jpg,Sunglasses,['black']
21294.jpg,Sunglasses,['red']
23790.jpg,Sunglasses,"['black', 'blue', 'green']"
41517.jpg,Sunglasses,"['red', 'grey']"
38209.jpg,Sunglasses,"['black', 'grey']"
38226.jpg,Sunglasses,"['green', 'brown']"
40005.jpg,Sunglasses,"['black', 'brown']"
58541.jpg,Sunglasses,"['black', 'grey']"
28405.jpg,Sunglasses,['black']
28415.jpg,Sunglasses,['black']
16846.jpg,Sunglasses,['brown']
28155.jpg,Sunglasses,['white']
23747.jpg,Sunglasses,[]
16881.jpg,Sunglasses,"['casual', 'brown']"
8704.jpg,Sunglasses,[]
20859.jpg,Sunglasses,"['casual', 'brown']"
21349.jpg,Sunglasses,['casual']
29872.jpg,Sunglasses,"['yellow', 'brown']"
28391.jpg,Sunglasses,['black']
16895.jpg,Sunglasses,"['black', 'casual']"
23776.jpg,Sunglasses,"['black', 'blue']"
28197.jpg,Sunglasses,[]
16940.jpg,Sunglasses,"['green', 'formal']"
38175.jpg,Sunglasses,[]
8698.jpg,Sunglasses,['brown']
23717.jpg,Sunglasses,"['black', 'yellow']"
16950.jpg,Sunglasses,['brown']
40169.jpg,Sunglasses,"['black', 'white']"
51703.jpg,Sunglasses,"['black', 'regular', 'yellow', 'brown']"
28425.jpg,Sunglasses,['pink']
16862.jpg,Sunglasses,['blue']
49671.jpg,Sunglasses,['black']
21284.jpg,Sunglasses,['brown']
41513.jpg,Sunglasses,"['blue', 'grey']"
28369.jpg,Sunglasses,[]
38232.jpg,Sunglasses,"['black', 'brown']"
23743.jpg,Sunglasses,[]
23778.jpg,Sunglasses,['blue']
51722.jpg,Sunglasses,"['blue', 'regular']"
23723.jpg,Sunglasses,[]
49669.jpg,Sunglasses,['pink']
23745.jpg,Sunglasses,[]
50211.jpg,Sunglasses,['purple']
38241.jpg,Sunglasses,[]
51715.jpg,Sunglasses,"['regular', 'purple']"
21279.jpg,Sunglasses,['black']
28158.jpg,Sunglasses,['yellow']
17587.jpg,Sunglasses,['black']
16945.jpg,Sunglasses,"['pink', 'formal']"
48214.jpg,Sunglasses,"['black', 'grey']"
16843.jpg,Sunglasses,['black']
30661.jpg,Sunglasses,"['black', 'grey']"
58539.jpg,Sunglasses,"['black', 'grey']"
51730.jpg,Sunglasses,['purple']
28308.jpg,Sunglasses,"['black', 'purple']"
38229.jpg,Sunglasses,[]
30680.jpg,Sunglasses,['black']
28203.jpg,Sunglasses,[]
17219.jpg,Sunglasses,['brown']
23759.jpg,Sunglasses,"['blue', 'brown']"
29133.jpg,Sunglasses,"['fitted', 'formal', 'brown']"
28348.jpg,Sunglasses,"['black', 'green', 'regular']"
28388.jpg,Sunglasses,['brown']
58543.jpg,Sunglasses,"['black', 'grey']"
28302.jpg,Sunglasses,"['black', 'purple']"
29955.jpg,Sunglasses,"['summer', 'grey', 'yellow', 'brown']"
17331.jpg,Sunglasses,['casual']
8689.jpg,Sunglasses,['brown']
51687.jpg,Sunglasses,"['black', 'grey']"
8688.jpg,Sunglasses,"['black', 'formal']"
28371.jpg,Sunglasses,[]
48236.jpg,Sunglasses,"['black', 'green', 'grey']"
48226.jpg,Sunglasses,"['black', 'grey']"
28303.jpg,Sunglasses,"['black', 'green', 'grey']"
29865.jpg,Sunglasses,['black']
30571.jpg,Sunglasses,"['black', 'slim']"
58553.jpg,Sunglasses,[]
58532.jpg,Sunglasses,"['black', 'brown', 'purple']"
28282.jpg,Sunglasses,"['white', 'brown', 'purple']"
28409.jpg,Sunglasses,['black']
30275.jpg,Sunglasses,"['sporty', 'brown', 'grey']"
51688.jpg,Sunglasses,['brown']
29136.jpg,Sunglasses,"['fitted', 'formal', 'brown']"
8664.jpg,Sunglasses,"['black', 'sporty']"
16867.jpg,Sunglasses,['green']
16866.jpg,Sunglasses,['black']
23752.jpg,Sunglasses,['pink']
51701.jpg,Sunglasses,"['grey', 'purple']"
28304.jpg,Sunglasses,"['yellow', 'grey']"
28185.jpg,Sunglasses,['yellow']
30558.jpg,Sunglasses,"['black', 'yellow', 'brown']"
28376.jpg,Sunglasses,['grey']
17590.jpg,Sunglasses,['black']
29877.jpg,Sunglasses,"['black', 'purple']"
23744.jpg,Sunglasses,['white']
16884.jpg,Sunglasses,"['casual', 'brown']"
38235.jpg,Sunglasses,['brown']
17596.jpg,Sunglasses,"['black', 'formal', 'yellow']"
29096.jpg,Sunglasses,"['black', 'fitted', 'formal']"
28354.jpg,Sunglasses,['brown']
29863.jpg,Sunglasses,['black']
8674.jpg,Sunglasses,"['yellow', 'brown']"
8679.jpg,Sunglasses,"['black', 'green', 'formal']"
51700.jpg,Sunglasses,['brown']
8639.jpg,Sunglasses,"['black', 'grey']"
40163.jpg,Sunglasses,"['black', 'grey']"
8684.jpg,Sunglasses,['brown']
51685.jpg,Sunglasses,['brown']
40172.jpg,Sunglasses,"['black', 'yellow', 'brown']"
29862.jpg,Sunglasses,"['black', 'grey']"
16891.jpg,Sunglasses,"['black', 'casual']"
21356.jpg,Sunglasses,['grey']
58552.jpg,Sunglasses,['brown']
21341.jpg,Sunglasses,"['casual', 'spring']"
17335.jpg,Sunglasses,['casual']
38204.jpg,Sunglasses,[]
30289.jpg,Sunglasses,['sporty']
28201.jpg,Sunglasses,"['black', 'yellow']"
28280.jpg,Sunglasses,"['black', 'purple']"
17318.jpg,Sunglasses,['casual']
16887.jpg,Sunglasses,"['black', 'casual']"
49675.jpg,Sunglasses,['black']
48201.jpg,Sunglasses,"['purple', 'grey']"
30566.jpg,Sunglasses,"['black', 'slim']"
38190.jpg,Sunglasses,['black']
29871.jpg,Sunglasses,['brown']
29132.jpg,Sunglasses,['black']
28423.jpg,Sunglasses,['red']
17599.jpg,Sunglasses,"['formal', 'yellow']"
30673.jpg,Sunglasses,"['yellow', 'brown']"
16082.jpg,Sunglasses,['red']
30280.jpg,Sunglasses,['sporty']
28408.jpg,Sunglasses,[]
8660.jpg,Sunglasses,"['green', 'yellow']"
16874.jpg,Sunglasses,['green']
8620.jpg,Sunglasses,"['black', 'purple']"
16958.jpg,Sunglasses,"['blue', 'brown']"
17311.jpg,Sunglasses,['casual']
50204.jpg,Sunglasses,['black']
29957.jpg,Sunglasses,"['summer', 'grey', 'yellow', 'brown']"
28195.jpg,Sunglasses,['yellow']
50206.jpg,Sunglasses,['pink']
38186.jpg,Sunglasses,[]
21358.jpg,Sunglasses,"['casual', 'brown']"
28285.jpg,Sunglasses,['black']
28180.jpg,Sunglasses,[]
23740.jpg,Sunglasses,[]
17224.jpg,Sunglasses,['blue']
23750.jpg,Sunglasses,['purple']
51725.jpg,Sunglasses,"['black', 'purple']"
29964.jpg,Sunglasses,"['summer', 'yellow', 'brown']"
28344.jpg,Sunglasses,[]
48235.jpg,Sunglasses,"['black', 'grey']"
21351.jpg,Sunglasses,['black']
51729.jpg,Sunglasses,['brown']
17226.jpg,Sunglasses,['blue']
28343.jpg,Sunglasses,[]
48196.jpg,Sunglasses,"['black', 'blue']"
23785.jpg,Sunglasses,"['black', 'blue']"
30265.jpg,Sunglasses,"['sporty', 'green', 'brown']"
50233.jpg,Sunglasses,['black']
38216.jpg,Sunglasses,[]
50199.jpg,Sunglasses,['black']
48195.jpg,Sunglasses,"['black', 'brown']"
28196.jpg,Sunglasses,['black']
8678.jpg,Sunglasses,['green']
38167.jpg,Sunglasses,[]
29125.jpg,Sunglasses,"['fitted', 'white', 'formal', 'grey']"
29883.jpg,Sunglasses,"['black', 'pink']"
28296.jpg,Sunglasses,['black']
51717.jpg,Sunglasses,"['black', 'regular', 'grey']"
17230.jpg,Sunglasses,['black']
17589.jpg,Sunglasses,['black']
40168.jpg,Sunglasses,"['blue', 'white']"
28394.jpg,Sunglasses,['black']
23698.jpg,Sunglasses,"['black', 'blue']"
23739.jpg,Sunglasses,[]
29868.jpg,Sunglasses,['black']
38182.jpg,Sunglasses,[]
23725.jpg,Sunglasses,[]
50208.jpg,Sunglasses,['black']
16094.jpg,Sunglasses,"['summer', 'fitted', 'red', 'formal']"
8627.jpg,Sunglasses,['grey']
38217.jpg,Sunglasses,[]
8636.jpg,Sunglasses,"['black', 'grey']"
38224.jpg,Sunglasses,['black']
8661.jpg,Sunglasses,['brown']
38199.jpg,Sunglasses,[]
29135.jpg,Sunglasses,['brown']
28399.jpg,Sunglasses,['brown']
21323.jpg,Sunglasses,"['black', 'white']"
23781.jpg,Sunglasses,"['white', 'yellow']"
51736.jpg,Sunglasses,['brown']
51714.jpg,Sunglasses,"['white', 'regular', 'purple']"
28424.jpg,Sunglasses,"['casual', 'white']"
38187.jpg,Sunglasses,[]
8703.jpg,Sunglasses,[]
38197.jpg,Sunglasses,[]
40174.jpg,Sunglasses,"['black', 'blue']"
28383.jpg,Sunglasses,['black']
28382.jpg,Sunglasses,['brown']
8616.jpg,Sunglasses,"['black', 'brown']"
23780.jpg,Sunglasses,['black']
29875.jpg,Sunglasses,['black']
30284.jpg,Sunglasses,"['sporty', 'brown']"
40164.jpg,Sunglasses,"['black', 'blue']"
28157.jpg,Sunglasses,"['yellow', 'brown']"
40180.jpg,Sunglasses,"['black', 'green', 'yellow']"
51673.jpg,Sunglasses,"['black', 'grey']"
17307.jpg,Sunglasses,['casual']
51699.jpg,Sunglasses,"['blue', 'grey']"
21307.jpg,Sunglasses,['white']
21311.jpg,Sunglasses,['black']
29884.jpg,Sunglasses,"['grey', 'purple']"
38193.jpg,Sunglasses,[]
21355.jpg,Sunglasses,"['casual', 'grey']"
8675.jpg,Sunglasses,"['black', 'grey']"
16954.jpg,Sunglasses,"['black', 'formal']"
51690.jpg,Sunglasses,"['brown', 'purple']"
28166.jpg,Sunglasses,['yellow']
8647.jpg,Sunglasses,"['black', 'blue']"
28177.jpg,Sunglasses,"['green', 'yellow']"
38218.jpg,Sunglasses,[]
48216.jpg,Sunglasses,['brown']
17220.jpg,Sunglasses,['black']
28156.jpg,Sunglasses,['yellow']
38212.jpg,Sunglasses,[]
16863.jpg,Sunglasses,['black']
29893.jpg,Sunglasses,"['black', 'pink']"
30567.jpg,Sunglasses,"['black', 'green', 'slim']"
16956.jpg,Sunglasses,"['formal', 'brown']"
16894.jpg,Sunglasses,"['blue', 'casual']"
41519.jpg,Sunglasses,"['green', 'grey']"
17592.jpg,Sunglasses,['black']
40011.jpg,Sunglasses,['brown']
28356.jpg,Sunglasses,[]
23779.jpg,Sunglasses,"['black', 'orange', 'blue']"
28396.jpg,Sunglasses,['brown']
16872.jpg,Sunglasses,['brown']
21281.jpg,Sunglasses,['brown']
51683.jpg,Sunglasses,['black']
28420.jpg,Sunglasses,[]
51709.jpg,Sunglasses,"['regular', 'brown']"
51675.jpg,Sunglasses,"['yellow', 'brown']"
16835.jpg,Sunglasses,['black']
28207.jpg,Sunglasses,['black']
28403.jpg,Sunglasses,['brown']
17321.jpg,Sunglasses,['casual']
8670.jpg,Sunglasses,['sporty']
38208.jpg,Sunglasses,"['black', 'grey']"
29970.jpg,Sunglasses,"['summer', 'blue', 'yellow', 'grey']"
30556.jpg,Sunglasses,"['black', 'red']"
51733.jpg,Sunglasses,['brown']
38160.jpg,Sunglasses,['black']
51694.jpg,Sunglasses,"['regular', 'brown']"
29897.jpg,Sunglasses,['brown']
23738.jpg,Sunglasses,[]
28346.jpg,Sunglasses,['brown']
28375.jpg,Sunglasses,"['black', 'casual']"
48237.jpg,Sunglasses,"['black', 'white', 'grey']"
23718.jpg,Sunglasses,[]
8699.jpg,Sunglasses,"['black', 'purple']"
16838.jpg,Sunglasses,['black']
28181.jpg,Sunglasses,[]
38202.jpg,Sunglasses,[]
8708.jpg,Sunglasses,"['black', 'formal']"
40175.jpg,Sunglasses,"['grey', 'purple']"
17316.jpg,Sunglasses,['casual']
8768.jpg,Sunglasses,"['sporty', 'blue']"
28309.jpg,Sunglasses,['black']
28306.jpg,Sunglasses,"['black', 'green']"
21345.jpg,Sunglasses,['casual']
28202.jpg,Sunglasses,"['black', 'yellow']"
17602.jpg,Sunglasses,"['formal', 'yellow', 'brown']"
29870.jpg,Sunglasses,"['yellow', 'brown']"
51724.jpg,Sunglasses,"['regular', 'brown']"
28190.jpg,Sunglasses,"['black', 'yellow']"
23706.jpg,Sunglasses,[]
16107.jpg,Sunglasses,"['black', 'summer', 'fitted', 'formal']"
50205.jpg,Sunglasses,['brown']
8694.jpg,Sunglasses,"['red', 'grey']"
28358.jpg,Sunglasses,['black']
51731.jpg,Sunglasses,"['black', 'grey']"
16953.jpg,Sunglasses,"['black', 'formal']"
16897.jpg,Sunglasses,"['casual', 'brown']"
21274.jpg,Sunglasses,"['regular', 'brown']"
51679.jpg,Sunglasses,"['black', 'grey']"
